worked,income,threepluskids,educ,boy1st,boy2nd,black,hisp,othrace,age,agefirstbirth
1,1144.0496,1,11,1,1,0,0,0,24,17
0,0,1,10,1,0,0,0,0,29,15
0,0,0,13,1,0,0,0,0,32,21
1,2424.5454,0,12,0,1,0,0,0,25,19
1,1962.7273,1,12,0,0,0,0,0,34,20
1,17853.471,0,13,0,1,0,0,0,24,18
1,3789.0083,0,14,0,1,0,1,0,28,23
0,0,0,12,1,1,0,0,0,34,21
0,0,0,12,0,1,0,0,0,29,20
0,0,1,13,1,1,0,0,0,32,23
0,0,1,12,1,1,0,0,0,33,18
1,23122.396,0,11,1,0,0,0,0,28,19
1,25200.578,0,16,0,1,0,0,0,25,20
1,21002.23,0,15,1,1,0,0,0,32,15
1,21002.23,0,12,0,0,0,0,0,26,20
0,0,1,13,0,1,0,0,0,34,19
0,0,1,16,1,1,0,0,0,35,25
0,0,0,12,0,0,0,0,0,35,21
0,0,0,16,1,1,0,0,0,32,19
0,0,0,12,0,1,0,1,0,27,22
1,13445.207,1,16,1,1,0,0,0,31,19
1,20813.307,1,9,1,1,0,0,0,33,18
1,6308.0166,0,3,0,1,0,1,0,30,26
1,14704.711,1,10,0,0,0,0,0,33,16
0,0,1,12,0,0,0,0,0,33,19
0,0,0,12,0,0,0,0,0,29,21
1,21422.066,0,12,1,0,0,0,0,30,22
1,18567.189,0,12,1,0,0,0,0,30,21
1,18903.059,0,12,1,1,0,0,0,27,17
0,0,0,12,0,1,0,0,0,30,24
0,0,0,14,1,1,0,0,0,31,20
1,42350.828,0,16,0,1,0,0,0,33,28
1,33597.273,0,15,0,0,0,0,0,34,18
0,0,1,16,0,1,0,0,0,31,25
0,0,0,16,1,0,0,0,0,34,23
0,0,0,17,0,0,0,0,0,34,26
0,0,0,12,0,1,0,0,0,32,21
1,4208.8428,0,16,1,1,0,0,0,30,19
0,0,0,13,0,0,0,0,0,35,25
1,45982.398,1,16,0,1,0,0,0,34,22
0,0,0,14,0,1,0,0,0,30,20
1,46192.313,0,14,0,0,0,0,0,34,23
1,1899.7521,0,16,1,1,0,0,0,28,18
1,430.33057,0,13,1,0,0,0,0,31,20
0,0,0,13,1,0,0,0,0,30,23
0,0,0,13,1,0,0,0,0,34,24
0,0,0,16,0,1,0,0,0,32,26
0,0,0,14,1,0,0,0,0,27,22
1,6517.9341,1,12,1,1,0,0,0,34,19
1,2067.686,0,12,0,1,0,0,0,32,21
0,0,0,12,1,1,0,0,0,27,21
0,0,1,16,1,1,0,0,0,29,26
0,0,1,12,1,1,0,0,0,28,18
0,0,0,16,1,0,0,0,0,30,22
0,0,1,14,1,1,0,0,0,32,23
0,0,0,13,1,1,0,0,0,33,23
1,21002.23,0,16,0,1,0,0,0,33,24
0,0,1,6,0,1,0,1,0,30,20
0,0,0,12,1,1,0,0,0,30,22
1,2529.5042,0,14,1,1,0,0,0,33,20
1,8407.1904,0,12,1,1,0,0,0,34,20
1,682.23138,1,11,1,0,0,0,0,31,17
0,0,0,16,1,1,0,0,0,31,25
0,0,0,16,0,1,0,0,0,31,22
0,0,0,12,1,0,0,0,0,30,23
0,0,1,12,0,0,0,0,0,30,18
1,2067.686,1,3,0,0,0,0,1,33,17
0,0,0,13,0,0,0,0,0,30,26
0,0,0,16,1,0,0,0,0,34,25
1,1353.9669,0,13,0,0,0,0,0,30,22
1,11555.95,0,15,0,0,0,0,0,35,23
0,0,1,13,0,1,0,0,0,32,23
0,0,1,12,1,0,0,0,0,31,27
0,0,1,13,1,1,0,0,0,32,23
0,0,0,16,0,0,0,0,0,32,24
1,3998.9255,0,12,0,1,0,0,0,35,18
1,2865.3718,0,12,1,0,0,0,0,35,21
1,27299.752,0,12,0,0,0,0,0,32,20
0,0,1,12,1,1,0,0,0,33,26
0,0,0,16,0,1,0,0,0,33,22
0,0,0,10,1,0,0,0,0,23,19
1,16384.049,1,11,0,0,0,0,0,31,22
1,3789.0083,0,14,0,1,0,0,0,34,22
1,35696.445,0,16,0,1,0,0,0,30,27
0,0,0,13,1,1,0,0,0,34,21
1,1794.7933,1,12,1,0,0,0,0,27,20
0,0,0,16,1,0,0,0,0,34,26
1,17706.529,1,13,1,1,0,0,0,35,18
1,4019.9172,0,13,0,1,0,0,1,30,19
1,26250.166,0,16,0,1,0,0,0,32,20
0,0,1,13,0,0,0,0,0,31,21
0,0,0,15,0,1,0,0,0,30,24
1,619.25623,0,12,0,1,0,0,0,33,20
1,5867.1899,0,16,1,1,0,0,0,33,24
1,9456.7773,0,12,1,1,0,0,0,27,20
0,0,0,12,1,0,0,0,0,35,21
1,3998.9255,0,14,1,0,0,0,0,30,23
1,5258.4297,0,15,1,1,0,0,0,32,22
0,0,1,15,0,1,0,0,0,33,18
0,0,0,17,1,1,0,0,0,31,26
1,27215.785,1,7,1,0,0,1,0,34,16
0,0,1,12,0,1,0,0,0,25,19
1,4586.6943,0,18,0,1,0,0,1,28,21
1,4922.562,0,12,1,1,0,0,0,29,18
0,0,0,12,0,1,0,0,0,34,22
1,14704.711,1,9,1,0,0,1,0,26,15
1,0,1,12,0,1,0,0,0,33,20
0,0,1,13,0,0,0,0,0,29,22
1,15124.546,0,12,0,1,0,0,0,25,20
1,8407.1904,0,10,1,1,0,0,0,32,25
1,27299.752,1,13,0,0,0,0,0,33,18
1,20162.563,1,12,0,1,0,0,0,34,20
0,0,0,14,0,1,0,0,0,33,24
0,0,0,15,1,0,0,0,0,30,22
0,0,0,12,1,1,0,0,0,31,23
1,27299.752,0,11,1,0,0,0,0,32,20
0,0,1,9,1,1,0,0,0,34,18
1,451.32233,0,15,1,0,0,0,0,33,21
1,16803.885,1,16,1,1,0,0,0,32,25
1,1270,0,10,1,0,0,0,0,23,15
1,29398.926,0,18,1,1,0,0,0,34,24
0,0,0,12,0,1,0,0,0,29,19
1,18483.223,0,13,1,0,0,0,0,31,18
0,0,0,16,0,1,0,0,0,30,24
1,18903.059,0,12,1,1,0,0,0,30,19
1,20750.33,1,12,1,0,0,0,0,33,20
1,3159.2561,0,16,1,0,0,0,0,35,25
0,0,0,10,1,0,0,0,0,31,15
0,0,0,12,1,0,0,0,0,27,19
0,0,1,16,1,1,0,0,0,30,21
1,27131.818,0,12,1,1,0,0,0,34,24
0,0,1,12,1,0,0,0,0,26,21
1,3159.2561,0,12,1,0,0,0,0,31,19
0,0,0,13,1,1,0,0,0,31,22
1,7357.6035,1,12,0,1,0,0,0,32,18
1,21002.23,0,12,1,0,0,0,0,26,18
0,0,0,12,0,0,0,0,0,28,20
1,8407.1904,0,12,0,0,0,0,0,28,17
0,0,0,12,0,1,0,0,0,35,21
0,0,0,12,1,1,0,0,0,32,21
1,14704.711,0,12,1,1,0,0,0,27,20
0,0,1,12,0,0,0,0,0,28,19
0,0,0,13,0,1,0,0,0,34,23
0,0,0,12,1,1,0,0,0,30,21
1,3369.1736,0,12,1,1,0,0,0,30,22
1,20750.33,0,12,1,1,0,0,0,28,18
0,0,0,12,1,1,0,0,0,26,18
1,31498.1,1,18,1,0,0,0,0,34,17
1,9036.9424,0,12,1,1,0,0,0,24,18
0,0,0,9,1,1,0,0,0,22,18
1,23752.148,0,16,1,0,0,0,0,34,24
1,15922.231,0,12,1,1,0,0,0,32,20
1,1270,1,16,1,1,0,0,0,33,23
1,18903.059,0,12,0,0,0,0,0,28,18
1,16803.885,0,12,0,0,0,0,0,28,18
0,0,1,12,0,0,0,0,0,32,19
0,0,0,13,1,1,0,0,0,28,21
1,32967.52,0,17,0,1,0,0,0,33,22
1,30091.652,1,12,1,1,0,0,0,35,20
0,0,0,10,0,0,0,0,0,30,19
1,8407.1904,1,14,0,1,0,0,0,31,20
1,640.24792,0,12,1,1,0,0,0,26,20
0,0,1,12,0,0,0,0,1,29,24
1,16803.885,1,14,0,0,0,0,0,33,20
0,0,1,15,0,0,0,0,0,32,26
0,0,0,12,1,1,0,0,0,29,23
1,12605.537,0,15,1,1,0,0,0,30,25
1,661.23969,0,13,1,0,0,0,0,28,21
1,850.16528,0,10,0,1,0,0,0,29,21
0,0,0,12,1,1,0,0,0,28,20
1,1479.9174,0,15,0,1,0,0,0,32,24
1,6266.0332,1,12,1,1,0,0,0,29,19
1,4061.9009,0,12,0,1,0,0,0,32,19
1,5279.4214,1,15,1,0,0,0,0,30,21
0,0,0,12,0,1,0,0,0,23,17
1,850.16528,0,9,1,0,0,0,0,25,21
1,10506.363,1,10,1,1,0,0,0,28,16
1,21002.23,0,12,1,0,0,0,0,35,19
1,33597.273,0,15,0,1,0,0,0,32,17
0,0,0,12,0,0,0,0,0,35,19
1,8407.1904,0,11,1,0,0,0,0,28,17
1,10506.363,0,12,1,1,0,0,0,29,20
1,3369.1736,1,12,1,1,0,0,0,34,19
1,15376.446,0,12,1,1,0,0,0,32,20
1,18336.281,0,12,0,1,0,0,0,35,25
0,0,0,12,0,0,0,0,0,24,20
1,3159.2561,0,12,0,0,0,0,0,25,17
1,2361.5703,0,14,1,1,0,0,0,34,29
0,0,0,13,0,1,0,0,0,35,23
1,58787.355,1,14,0,1,0,0,0,34,22
1,3033.3057,1,13,1,1,0,0,0,32,19
0,0,0,9,1,0,0,0,0,30,19
0,0,0,12,1,1,0,0,0,34,23
0,0,0,12,1,1,0,0,0,26,23
1,5090.4961,1,12,0,1,0,0,0,32,21
0,0,1,13,1,1,0,0,0,34,21
1,0,0,12,0,1,0,0,0,28,19
1,1270,1,18,1,0,0,0,0,28,20
1,19595.785,1,12,0,0,0,0,0,35,19
1,27299.752,0,14,1,0,0,0,0,31,23
1,15082.562,0,12,0,0,0,0,0,32,19
0,0,1,12,0,0,0,0,0,32,19
0,0,0,12,1,0,0,0,0,26,20
0,0,1,12,1,1,0,0,0,29,23
1,6308.0166,1,12,0,0,1,0,0,22,17
1,2172.6445,0,12,1,1,0,0,0,28,20
1,16803.885,0,12,1,1,1,0,0,33,24
0,0,0,13,1,1,0,0,0,29,19
1,2109.6694,1,14,1,1,0,0,0,30,21
1,31498.1,1,12,0,1,0,0,0,31,22
0,0,1,12,1,1,0,0,0,30,17
1,25200.578,0,17,1,1,0,0,0,33,19
0,0,1,13,1,0,0,0,0,34,21
0,0,0,12,0,0,0,0,0,26,20
0,0,1,16,1,0,0,0,0,29,25
0,0,0,16,0,1,0,0,1,32,23
1,8029.3389,0,14,1,0,0,0,0,35,19
1,12605.537,0,9,1,0,0,0,0,33,19
0,0,0,14,0,1,0,0,1,29,23
1,9876.6113,0,12,1,1,0,0,0,28,16
1,48186.527,1,12,1,1,0,0,0,27,17
1,6664.876,0,13,1,1,0,0,0,32,17
1,12080.744,0,12,1,1,0,0,0,35,18
0,0,1,12,0,1,0,0,0,32,19
1,10506.363,0,12,1,0,0,0,0,33,20
1,10506.363,0,12,1,1,0,0,0,31,17
0,0,1,12,0,1,0,0,0,30,21
1,8407.1904,0,12,1,1,0,0,0,28,21
1,4754.6279,1,12,1,1,0,1,0,28,17
1,745.2066,0,12,1,1,0,0,0,30,20
1,2214.6282,0,12,0,1,0,0,0,29,21
1,0,1,12,1,1,0,0,0,33,16
0,0,1,12,0,1,0,0,0,29,18
1,4334.7935,0,12,1,1,0,0,0,34,19
1,3998.9255,1,12,1,0,0,0,0,34,20
1,9246.8594,1,12,1,1,0,0,0,33,18
0,0,1,16,1,1,0,0,0,32,24
1,10569.339,0,14,1,0,0,0,0,35,24
1,3159.2561,0,16,1,0,0,0,1,34,22
1,3789.0083,0,12,0,1,0,0,0,33,19
1,2655.4546,0,12,1,1,0,0,0,32,23
0,0,1,12,1,0,0,0,0,28,20
0,0,0,11,0,1,0,0,0,27,17
0,0,1,13,1,1,0,0,0,32,21
1,2529.5042,0,14,0,0,0,0,0,35,22
1,10716.281,0,13,1,0,0,0,0,31,22
0,0,0,12,0,0,0,0,0,31,22
1,9372.8096,1,12,1,0,0,0,0,35,19
0,0,0,13,1,1,0,0,0,32,22
1,10506.363,0,10,1,0,0,0,0,31,17
0,0,0,8,0,0,1,0,0,35,18
0,0,1,13,1,0,0,0,0,30,23
1,1794.7933,0,12,0,0,0,0,0,28,20
0,0,1,12,0,1,0,0,0,31,20
0,0,0,12,0,0,0,0,0,31,22
0,0,1,19,1,1,0,0,0,34,28
1,4208.8428,0,16,0,0,0,0,0,34,23
1,8407.1904,1,10,1,0,0,0,0,31,20
1,2109.6694,0,16,1,1,0,0,0,32,23
1,19952.645,0,13,1,1,0,0,0,31,19
1,24234.959,0,12,1,1,0,0,0,32,20
1,24948.678,0,12,1,1,0,0,0,30,18
0,0,0,12,0,1,0,0,0,27,23
0,0,0,12,0,1,0,0,0,32,19
0,0,0,16,0,1,0,0,0,30,24
0,0,0,10,1,1,0,0,0,25,18
1,6308.0166,1,12,1,0,1,0,0,27,16
1,7861.4048,0,16,1,1,1,0,0,28,21
1,46297.273,0,16,1,1,1,0,0,33,28
1,10275.454,0,12,1,1,1,0,0,33,21
1,0,1,12,1,1,0,0,0,33,16
1,18903.059,0,13,0,1,0,0,0,32,21
0,0,0,12,0,1,0,0,0,32,21
1,22933.471,0,12,1,0,0,0,0,29,21
0,0,1,9,0,0,0,0,0,26,17
1,16803.885,0,10,0,1,0,0,0,32,20
0,0,0,12,1,1,0,0,0,30,19
1,2109.6694,0,12,0,0,0,0,0,31,22
0,0,1,12,0,1,0,0,0,33,18
1,21002.23,1,16,1,1,0,1,0,34,16
1,15754.298,0,12,0,0,0,0,0,31,20
1,12857.438,0,12,1,1,0,0,0,33,20
1,94.462807,1,9,1,0,0,0,0,30,18
0,0,0,11,1,1,0,0,0,28,23
0,0,0,12,0,0,0,0,0,25,19
0,0,1,10,0,1,0,0,1,34,17
1,23920.082,0,12,0,1,0,0,0,34,20
1,94.462807,1,13,0,1,0,0,0,29,20
0,0,1,12,1,0,0,0,0,32,20
1,12605.537,0,12,1,0,0,0,0,25,20
0,0,0,12,1,0,0,0,0,31,21
0,0,1,12,1,1,0,0,0,30,25
0,0,0,12,0,0,0,0,0,33,21
1,38215.453,0,13,0,1,0,0,0,32,19
1,6308.0166,0,12,1,1,0,0,0,35,25
1,1689.8347,0,12,1,0,0,0,0,26,18
1,16803.885,0,13,0,1,0,0,0,24,16
0,0,1,13,0,1,0,0,0,34,24
0,0,1,9,0,1,0,0,0,31,19
0,0,0,12,0,0,0,0,0,35,20
1,20582.396,0,14,1,0,0,0,0,28,19
1,6308.0166,0,13,0,0,0,0,0,35,20
0,0,0,11,1,0,0,0,0,24,19
0,0,0,12,1,1,0,0,0,35,23
1,35696.445,0,16,1,0,0,0,0,33,28
0,0,1,12,0,0,0,0,0,30,15
1,19322.893,0,12,1,1,0,0,0,35,26
0,0,1,13,1,1,0,0,0,33,21
1,32547.686,1,12,0,0,0,0,0,34,18
1,1395.9504,1,16,1,0,0,0,0,32,25
1,2109.6694,1,10,1,0,0,1,0,32,17
1,6727.8511,0,16,0,0,0,0,0,25,18
0,0,1,8,0,0,0,0,0,28,18
1,8407.1904,0,14,1,1,0,0,0,22,19
0,0,0,12,0,1,0,0,0,35,20
1,178.42975,0,16,1,0,0,0,0,27,16
0,0,1,12,0,1,0,0,0,31,19
1,1416.9421,0,13,1,0,0,0,0,28,20
1,3726.033,1,13,1,0,0,0,0,35,20
1,6308.0166,1,12,1,1,0,0,0,29,19
1,2739.4214,1,12,1,0,0,1,0,32,17
0,0,0,11,1,0,0,0,0,26,17
1,1060.0826,1,12,0,0,0,0,0,27,22
1,1144.0496,0,12,0,1,0,1,0,26,22
1,1060.0826,0,9,0,0,0,0,0,21,16
1,42224.875,0,14,1,0,0,0,0,29,24
1,14284.876,0,10,1,0,0,0,0,34,18
1,28559.256,0,16,0,1,0,0,0,30,23
1,23731.156,1,12,0,1,0,0,0,32,19
1,2529.5042,1,7,0,1,0,1,0,30,21
0,0,0,13,1,0,0,0,0,34,22
0,0,1,14,0,0,0,0,0,35,18
0,0,0,13,0,0,0,0,0,34,23
0,0,1,12,0,0,0,0,0,34,18
0,0,0,16,1,1,0,0,0,33,27
0,0,0,12,0,1,0,0,0,32,21
0,0,0,13,1,1,0,0,0,28,25
1,23101.404,1,14,1,1,0,0,0,33,22
0,0,1,14,1,0,0,0,0,27,22
1,6098.0991,0,9,1,1,0,0,0,24,19
0,0,0,11,1,0,0,0,0,21,16
1,36032.313,0,12,0,0,0,0,0,25,19
1,2529.5042,0,12,1,1,0,0,0,23,17
0,0,0,14,0,0,1,0,0,33,26
0,0,0,11,1,0,0,0,0,24,17
0,0,0,12,1,1,0,0,0,27,19
1,16803.885,0,13,0,1,0,0,0,30,23
0,0,1,12,0,1,0,0,0,29,17
0,0,0,13,0,1,0,0,0,30,17
1,10737.272,1,12,1,0,0,0,0,27,20
0,0,0,14,0,0,0,0,0,28,22
0,0,0,12,1,1,0,0,0,28,20
1,21002.23,1,10,1,0,0,0,0,34,16
1,14011.983,0,12,0,1,0,0,0,34,23
1,3159.2561,0,13,1,0,0,0,0,30,22
1,19070.992,0,14,0,0,0,0,0,34,23
0,0,0,12,0,0,0,0,0,30,21
0,0,0,7,1,1,0,0,0,33,17
1,5216.4463,1,12,1,1,0,0,0,27,17
0,0,0,12,1,0,0,0,0,34,19
1,1668.843,1,14,1,1,0,0,0,31,24
0,0,0,11,0,1,0,0,0,25,20
1,11094.132,1,12,1,0,0,0,1,27,22
1,19847.686,0,16,1,0,0,0,0,26,21
1,14704.711,0,14,0,0,0,0,0,25,18
0,0,1,16,1,1,0,0,0,32,21
1,3453.1404,0,12,0,1,0,0,0,26,21
0,0,0,12,0,1,0,0,0,29,20
1,2466.5288,1,11,1,1,0,0,0,31,16
1,1479.9174,0,14,1,0,0,0,0,26,20
0,0,0,15,1,0,0,0,0,23,19
1,12605.537,0,8,1,1,0,0,0,33,23
0,0,0,9,1,0,0,0,0,22,15
1,4208.8428,0,12,0,1,0,0,0,30,19
0,0,0,12,0,0,0,0,0,33,21
1,2109.6694,1,13,0,0,0,0,0,31,22
0,0,1,12,1,1,0,0,0,33,20
0,0,0,16,0,1,0,0,0,31,24
0,0,1,14,1,0,0,0,0,28,18
0,0,0,14,1,0,0,0,0,30,24
1,41469.172,0,12,0,0,0,0,0,32,18
1,19952.645,1,12,0,1,1,0,0,30,16
0,0,0,12,0,0,0,0,0,27,23
0,0,1,12,0,1,0,0,0,33,18
0,0,1,6,1,0,0,0,0,29,17
1,892.14874,0,13,0,0,0,0,0,29,23
1,13802.066,0,12,1,1,0,0,0,29,18
1,29398.926,0,13,0,0,0,0,0,33,26
1,1060.0826,0,12,0,0,0,0,0,35,20
0,0,0,12,1,1,0,0,0,24,19
0,0,0,12,1,0,0,0,0,26,18
0,0,0,12,0,0,0,0,0,26,21
0,0,1,12,0,0,0,0,0,32,18
1,12605.537,0,12,1,1,0,0,0,29,20
0,0,0,11,0,0,0,0,0,30,17
0,0,0,12,0,1,0,0,0,26,19
1,745.2066,1,16,1,1,0,0,0,33,28
1,25200.578,0,13,1,1,0,0,0,35,20
1,18903.059,0,13,0,0,0,0,0,32,25
0,0,0,12,0,1,0,0,0,32,23
1,18903.059,0,12,1,0,0,0,0,31,19
1,10926.198,0,12,0,1,0,0,0,33,20
1,16887.852,0,12,1,1,0,0,0,29,18
1,745.2066,0,12,1,1,0,0,0,24,17
1,16803.885,0,13,1,0,0,0,0,27,20
1,4544.7109,0,13,1,0,0,0,0,28,18
0,0,0,13,0,1,0,0,0,29,25
1,1521.9009,1,9,1,1,0,0,0,28,19
0,0,0,12,1,1,0,0,0,29,22
1,15187.521,0,11,0,1,0,0,0,28,17
0,0,1,12,0,1,0,0,0,35,19
1,11555.95,1,9,1,0,0,0,0,28,18
0,0,1,11,1,1,0,0,0,32,20
1,13697.107,1,10,1,1,0,0,0,32,16
0,0,0,13,1,1,0,0,0,25,18
0,0,1,12,1,1,0,0,0,23,20
0,0,1,12,1,0,0,0,0,33,21
1,304.38016,1,14,1,0,0,0,0,31,21
0,0,1,12,1,0,0,0,0,32,21
0,0,1,16,0,0,0,0,0,34,24
1,6308.0166,0,14,0,1,0,0,0,32,19
0,0,0,12,1,1,0,0,0,30,19
0,0,0,12,0,1,0,0,0,33,26
0,0,0,13,0,0,0,0,0,31,21
0,0,0,12,0,0,0,0,0,31,20
1,50390.66,0,14,0,1,0,0,0,30,20
1,29398.926,0,16,0,1,0,0,0,32,26
1,29398.926,0,12,1,1,0,0,0,27,19
0,0,1,16,0,0,0,0,0,34,24
0,0,0,12,0,0,0,0,0,32,23
0,0,1,12,1,0,0,0,0,30,19
1,6308.0166,0,14,1,0,0,0,0,35,20
1,0,1,12,0,0,0,0,0,33,23
0,0,0,14,1,1,0,0,0,28,21
1,14284.876,1,13,0,1,1,0,0,34,20
1,6979.752,0,16,1,0,1,0,0,31,25
1,17853.471,0,12,1,1,0,0,0,35,24
0,0,1,16,0,0,0,0,0,25,19
0,0,1,10,0,0,0,0,0,32,16
1,6874.7935,1,11,0,1,0,0,0,33,16
0,0,0,10,0,1,0,0,0,23,17
1,31498.1,0,12,1,1,0,0,0,33,17
1,2739.4214,0,13,1,1,0,0,0,26,15
1,745.2066,0,9,0,1,0,0,0,31,25
1,10149.504,0,15,1,1,0,0,0,35,23
0,0,1,8,0,0,0,0,0,31,22
1,13655.124,0,10,0,0,0,0,0,24,16
0,0,0,12,0,1,0,0,0,31,21
1,19994.629,1,12,1,1,0,0,0,35,19
1,46948.016,1,11,0,0,0,0,0,28,17
1,1018.0992,0,12,0,1,0,0,0,25,22
0,0,0,12,1,0,0,0,0,35,29
0,0,1,13,1,0,0,0,0,29,20
0,0,0,13,0,0,0,0,0,26,19
0,0,1,10,0,0,0,0,0,31,20
1,2529.5042,0,12,1,1,0,0,0,35,24
0,0,0,12,1,0,0,0,0,30,24
0,0,0,12,0,1,0,0,0,28,24
1,25200.578,0,13,0,0,0,0,0,35,21
1,17223.719,0,12,0,1,0,0,0,33,18
0,0,0,15,1,0,0,0,0,32,22
1,21002.23,1,12,1,1,0,0,0,33,20
1,6308.0166,0,15,0,0,0,0,0,31,15
1,13025.372,0,13,1,0,0,0,0,32,17
1,0,0,12,0,0,0,0,0,33,23
1,5888.1816,1,12,1,1,0,0,0,31,18
0,0,0,16,0,1,0,0,0,35,27
0,0,1,11,0,0,0,0,0,31,17
1,29398.926,0,12,1,0,0,0,0,32,25
1,31498.1,0,18,1,1,0,0,0,33,24
0,0,0,14,0,1,0,1,0,30,24
0,0,1,16,1,1,0,0,0,33,24
0,6308.0166,0,12,1,0,0,0,0,27,17
0,0,1,12,1,0,0,0,0,26,17
0,0,0,12,0,0,0,0,0,35,21
0,0,1,11,0,0,0,0,0,22,16
1,14473.802,0,12,0,1,0,0,0,22,16
0,0,0,17,0,0,0,0,0,35,27
1,18168.348,0,12,1,1,0,0,0,30,20
1,8092.314,1,12,1,1,0,0,0,32,18
0,0,0,12,1,0,0,0,0,27,18
1,1437.9338,1,8,1,1,0,0,0,33,16
1,4208.8428,0,16,1,1,0,0,0,33,19
0,0,1,14,0,0,0,0,0,31,20
0,0,1,13,0,1,0,0,0,26,19
1,1060.0826,1,9,0,1,0,0,0,24,16
1,2025.7025,1,12,1,1,0,0,0,35,22
0,0,0,12,0,0,0,0,0,29,20
1,1710.8264,0,12,0,1,0,0,0,30,21
1,1290.9917,1,15,0,1,0,0,0,35,21
0,0,0,13,1,1,0,0,0,31,21
0,0,1,12,0,1,0,0,0,33,18
0,0,1,16,1,0,0,0,0,34,25
0,0,0,12,0,1,0,0,0,34,19
1,21002.23,0,12,0,0,0,0,0,35,27
0,0,0,12,1,0,0,0,0,35,21
0,0,1,10,1,1,0,0,0,32,18
0,0,0,14,1,1,0,0,0,34,21
1,7084.7109,0,12,1,0,0,0,0,32,23
0,0,0,7,0,1,0,0,0,34,17
1,2949.3389,0,17,0,1,0,0,0,35,23
1,21002.23,1,14,0,0,0,0,0,31,20
0,0,0,12,1,1,0,0,0,31,24
1,31498.1,0,17,1,0,0,0,0,34,29
0,0,1,12,0,1,0,0,0,26,19
0,0,0,13,1,1,0,0,0,26,17
1,20750.33,0,14,1,0,0,0,0,33,20
1,11849.835,0,14,0,0,0,0,0,33,26
0,0,0,10,0,0,0,0,0,30,16
0,0,1,12,0,1,0,0,0,28,18
1,14704.711,1,14,1,0,0,0,0,33,20
1,472.31406,0,17,1,1,0,0,0,31,19
1,30742.396,0,12,1,0,0,0,0,32,20
1,7420.5786,1,12,0,1,0,0,0,32,21
1,12815.454,0,14,0,1,0,0,0,32,23
1,22849.504,0,17,1,1,0,0,0,34,23
1,325.37189,1,16,1,0,0,0,0,35,21
0,0,1,15,1,1,0,0,0,35,26
1,0,0,12,0,1,0,0,0,26,22
0,0,0,12,1,1,0,0,0,32,22
1,20582.396,0,17,0,0,0,0,0,30,18
0,0,1,10,0,1,0,0,1,33,22
0,0,0,14,0,1,0,0,0,34,28
0,0,1,12,0,0,0,0,0,31,19
0,0,0,12,0,0,0,0,0,35,21
0,0,1,13,0,0,0,0,0,29,21
0,0,0,16,0,0,0,0,0,34,24
0,0,1,12,1,1,0,0,0,33,19
0,0,0,12,1,1,0,0,0,35,20
1,5783.2231,0,13,1,1,0,0,0,32,21
0,0,1,16,0,0,0,0,0,28,22
0,0,1,14,1,0,0,0,0,30,19
1,6308.0166,1,12,0,1,0,0,0,31,21
1,13886.033,1,10,0,1,0,0,1,34,19
1,12605.537,1,18,0,1,0,0,0,27,23
1,23101.404,0,14,0,0,0,0,0,33,23
0,0,0,12,1,1,0,0,0,32,22
1,1102.0662,0,12,1,0,0,0,0,33,19
1,16803.885,1,12,0,1,1,0,0,33,16
0,0,0,9,0,1,0,0,0,35,20
0,0,1,17,1,0,0,0,0,34,21
0,0,1,13,0,1,0,0,0,32,19
0,5258.4297,0,20,1,0,0,0,0,35,20
0,0,1,12,0,0,0,0,0,28,21
1,25200.578,0,13,0,0,0,0,0,34,24
0,0,0,12,0,1,0,0,0,30,21
1,21002.23,1,10,1,0,0,0,0,35,16
1,19952.645,1,14,1,1,1,0,0,34,19
1,7315.6196,0,14,0,0,0,0,0,34,23
1,8407.1904,0,17,1,1,0,0,0,31,25
0,0,0,13,1,1,0,0,0,27,22
1,1941.7356,1,16,1,1,0,0,0,35,20
0,0,1,16,1,1,0,0,0,33,22
0,0,0,12,0,1,0,0,0,33,22
0,0,0,14,1,1,0,0,0,35,25
0,0,0,12,1,0,0,0,0,35,17
0,0,0,12,0,0,0,0,0,27,22
1,14242.893,0,12,1,1,0,0,0,29,23
1,2529.5042,1,12,1,1,0,0,0,27,17
0,0,0,12,0,1,0,0,0,29,19
0,0,0,12,1,1,0,0,0,31,21
1,18903.059,0,13,0,0,0,0,0,33,21
1,21002.23,0,4,1,0,0,0,0,34,24
1,8407.1904,0,18,1,0,0,0,0,34,28
1,12605.537,0,14,0,0,0,0,0,34,20
0,0,0,13,0,1,0,0,0,32,23
1,2844.3801,1,12,0,0,0,0,0,35,23
0,0,0,18,1,1,0,0,0,34,25
0,0,0,13,1,1,0,0,0,28,20
0,0,0,16,0,0,0,0,0,35,25
1,3369.1736,0,14,1,1,0,0,0,35,23
0,0,1,12,0,1,0,0,0,33,26
0,0,0,14,1,1,0,0,0,29,20
1,16614.959,0,16,1,1,0,0,0,27,24
1,3810,0,12,1,0,0,0,0,25,22
0,0,1,12,1,0,0,0,0,34,22
0,0,1,12,1,0,0,0,0,33,27
1,6308.0166,0,12,0,1,0,0,0,33,18
1,15754.298,0,12,0,1,0,0,0,35,24
0,0,0,12,0,1,0,0,0,32,20
1,14074.959,0,10,1,1,0,0,0,25,20
1,7567.5205,0,13,1,1,0,0,0,31,22
1,27782.563,1,12,1,1,1,0,0,35,21
1,12605.537,0,12,0,0,0,0,0,28,22
0,0,1,14,0,0,0,0,0,33,22
0,0,0,14,0,1,0,0,0,34,22
1,0,0,8,1,1,0,0,0,27,16
